Run1,Run2,Run3,Run4,Run5,Best,Worst,Mean,Std,Time
0.8187919463087249,0.8105160662122688,0.7870651641352279,0.7963176064441887,0.7969071155916609,0.8187919463087249,0.7870651641352279,0.8019195797384142,0.011275964685134397,4671.0000546455385
0.7848430313937212,0.7730445493738453,0.7830878669471997,0.7808515014397367,0.7807665082414804,0.7848430313937212,0.7730445493738453,0.7805186914791966,0.004033250652023233,4518.627739286423
0.7718446601941747,0.7783151501518389,0.7672124265323258,0.7691287492348501,0.7598345880606511,0.7783151501518389,0.7598345880606511,0.7692671148347681,0.006028667076271975,4394.0896384239195
0.7407742811863256,0.7506220923942443,0.7606627471940139,0.7469069965870307,0.766733825833893,0.766733825833893,0.7407742811863256,0.7531399886391016,0.009375340187776518,4323.753154373169
0.748544266191325,0.737910085054678,0.7477220956719818,0.7524180100055586,0.7517282479141836,0.7524180100055586,0.737910085054678,0.7476645409675454,0.0051968417565466775,4185.82051525116
0.8983333333333333,0.9,0.8858333333333334,0.8954166666666666,0.8808333333333334,0.9,0.8808333333333334,0.8920833333333335,0.007462871059079358,1676.885990190506
0.8983333333333333,0.8979166666666667,0.90875,0.8816666666666667,0.8779166666666667,0.90875,0.8779166666666667,0.8929166666666667,0.011459469640626649,1676.6566940784455
0.89125,0.8795833333333334,0.88125,0.8741666666666666,0.8804166666666666,0.89125,0.8741666666666666,0.8813333333333333,0.005542763049438629,1676.343031835556
0.8691666666666666,0.8620833333333333,0.9054166666666666,0.8783333333333333,0.865,0.9054166666666666,0.8620833333333333,0.876,0.015698106750673964,1672.740182352066
0.8591666666666666,0.8658333333333333,0.8504166666666667,0.8641666666666666,0.8633333333333333,0.8658333333333333,0.8504166666666667,0.8605833333333333,0.005537749241945363,1671.401126909256
0.9058333333333334,0.9091666666666667,0.8991666666666667,0.9025,0.9258333333333333,0.9258333333333333,0.8991666666666667,0.9084999999999999,0.009285592184789396,1179.2487372398377
0.8975,0.8983333333333333,0.895,0.895,0.91,0.91,0.895,0.8991666666666667,0.00557773351022718,1178.645363855362
0.91,0.905,0.8991666666666667,0.8891666666666667,0.9216666666666666,0.9216666666666666,0.8891666666666667,0.9049999999999999,0.010839741694339393,1178.1460136890412
0.905,0.9016666666666666,0.92,0.9033333333333333,0.8916666666666667,0.92,0.8916666666666667,0.9043333333333333,0.009104333522498445,1179.0803604125977
0.8916666666666667,0.9,0.9083333333333333,0.9025,0.8866666666666667,0.9083333333333333,0.8866666666666667,0.8978333333333334,0.007738791177495907,1178.4263385772706
0.9225,0.91375,0.915,0.925,0.90875,0.925,0.90875,0.9169999999999998,0.005947688626685187,1016.5785667419434
0.9175,0.9075,0.90375,0.91125,0.91875,0.91875,0.90375,0.91175,0.005733672470589832,1017.0735383987427
0.8925,0.9275,0.91875,0.89875,0.90625,0.9275,0.8925,0.9087499999999998,0.012820881404958078,1016.0231048583985
0.915,0.90375,0.895,0.92875,0.92125,0.92875,0.895,0.91275,0.012077872329181142,1016.2019742488861
0.89625,0.905,0.9225,0.8925,0.9,0.9225,0.8925,0.9032500000000001,0.010476163419878485,1016.754789352417
0.7111959287531806,0.7211276528349699,0.7237017733426556,0.7170615519618905,0.7280903176425565,0.7280903176425565,0.7111959287531806,0.7202354449070507,0.005767095321295351,7718.278031492233
0.6921245784566554,0.686584066080469,0.7117129408554471,0.6892085394428534,0.7064067593639811,0.7117129408554471,0.686584066080469,0.6972073768398811,0.009977083710524356,7474.441827583313
0.6948644598828497,0.6834786218347862,0.6704466397662446,0.689005517426995,0.7067768365504791,0.7067768365504791,0.6704466397662446,0.6889144150922709,0.012042292197307307,7307.899719381332
0.6646930288292099,0.6498799313893654,0.6642120765832106,0.6702691096478671,0.6733817930079612,0.6733817930079612,0.6498799313893654,0.6644871878915228,0.008075080415912511,7190.02913222313
0.6608759124087591,0.6482089552238806,0.6682527881040892,0.6370204841713222,0.6393643914770676,0.6682527881040892,0.6370204841713222,0.6507445062770237,0.012111730986966116,6997.501705360412
0.8361111111111111,0.8263888888888888,0.8283333333333334,0.8402777777777778,0.8269444444444445,0.8402777777777778,0.8263888888888888,0.8316111111111113,0.005570535360046729,2920.185136938095
0.8169444444444445,0.8255555555555556,0.8269444444444445,0.8183333333333334,0.8127777777777778,0.8269444444444445,0.8127777777777778,0.820111111111111,0.005353549647398492,2916.6293523788454
0.8011111111111111,0.8069444444444445,0.8258333333333333,0.7994444444444444,0.8008333333333333,0.8258333333333333,0.7994444444444444,0.8068333333333333,0.009842274654284467,2914.7837461948393
0.8197222222222222,0.8125,0.7958333333333333,0.8019444444444445,0.8016666666666666,0.8197222222222222,0.7958333333333333,0.8063333333333332,0.008585805109756242,2915.0761190891267
0.7933333333333333,0.7933333333333333,0.8011111111111111,0.7888888888888889,0.7986111111111112,0.8011111111111111,0.7888888888888889,0.7950555555555556,0.004319064827905972,2914.423690032959
0.8727777777777778,0.8505555555555555,0.8616666666666667,0.8761111111111111,0.8427777777777777,0.8761111111111111,0.8427777777777777,0.8607777777777779,0.012715306223039976,1818.4372607707978
0.8466666666666667,0.8611111111111112,0.8622222222222222,0.8516666666666667,0.8511111111111112,0.8622222222222222,0.8466666666666667,0.8545555555555555,0.00606955568166563,1815.477684879303
0.8377777777777777,0.8383333333333334,0.8516666666666667,0.8544444444444445,0.8488888888888889,0.8544444444444445,0.8377777777777777,0.8462222222222222,0.006897843642297233,1818.0812059402465
0.84,0.8355555555555556,0.8488888888888889,0.8288888888888889,0.8622222222222222,0.8622222222222222,0.8288888888888889,0.8431111111111111,0.011555555555555552,1816.5439538478852
0.8505555555555555,0.8294444444444444,0.8366666666666667,0.8322222222222222,0.8322222222222222,0.8505555555555555,0.8294444444444444,0.8362222222222222,0.007531005867924676,1816.1886922836304
0.8708333333333333,0.85,0.8716666666666667,0.8883333333333333,0.8691666666666666,0.8883333333333333,0.85,0.8699999999999999,0.012167808165629321,1440.143886089325
0.8741666666666666,0.8508333333333333,0.8433333333333334,0.8466666666666667,0.8675,0.8741666666666666,0.8433333333333334,0.8564999999999999,0.012126646509054156,1435.5652729988099
0.8725,0.8741666666666666,0.8658333333333333,0.8608333333333333,0.8708333333333333,0.8741666666666666,0.8608333333333333,0.8688333333333332,0.0048762462794426,1434.687377309799
0.8633333333333333,0.8525,0.8508333333333333,0.8466666666666667,0.8625,0.8633333333333333,0.8466666666666667,0.8551666666666666,0.006612278141625783,1435.8810013771058
0.8383333333333334,0.8408333333333333,0.8475,0.8566666666666667,0.8475,0.8566666666666667,0.8383333333333334,0.8461666666666667,0.00638139657302555,1436.8836102962493
0.6637163953048087,0.685816790241569,0.6861117660929026,0.6925021463321568,0.6896436896436896,0.6925021463321568,0.6637163953048087,0.6835581575230254,0.0102210224871994,11184.81343960762
0.6708204565845878,0.6570762438613026,0.6570423930269413,0.6634205426356589,0.6565236321416478,0.6708204565845878,0.6565236321416478,0.6609766536500277,0.005538845607398488,10820.698986005784
0.6411042944785276,0.6492007992007992,0.637261750324319,0.6364580628408205,0.6407375686432566,0.6492007992007992,0.6364580628408205,0.6409524950975445,0.004514981180557913,10524.985038661956
0.6156746840603343,0.6314819554645508,0.6275883871647611,0.6267461936901585,0.6089677285891602,0.6314819554645508,0.6089677285891602,0.6220917897937929,0.008407990224906904,10367.29920425415
0.5995661605206074,0.5983418026210217,0.5987237436851901,0.6201472908995266,0.6062162162162162,0.6201472908995266,0.5983418026210217,0.6045990427885124,0.008286921831496655,10035.241462993621
0.81625,0.815,0.8095833333333333,0.8164583333333333,0.8145833333333333,0.8164583333333333,0.8095833333333333,0.8143750000000001,0.0024999999999999983,4100.139493751526
0.7895833333333333,0.7964583333333334,0.8116666666666666,0.8039583333333333,0.8033333333333333,0.8116666666666666,0.7895833333333333,0.8009999999999999,0.007469149512792231,4043.0589242458345
0.784375,0.7847916666666667,0.7822916666666667,0.7783333333333333,0.801875,0.801875,0.7783333333333333,0.7863333333333333,0.008100497241253496,4044.6645144462586
0.77,0.7754166666666666,0.7872916666666666,0.77875,0.7920833333333334,0.7920833333333334,0.77,0.7807083333333333,0.007990445683578743,4034.723602819443
0.7727083333333333,0.7860416666666666,0.779375,0.7652083333333334,0.765,0.7860416666666666,0.765,0.7736666666666666,0.008164540539566325,4036.25306353569
0.8220833333333334,0.82625,0.8529166666666667,0.8404166666666667,0.8529166666666667,0.8529166666666667,0.8220833333333334,0.8389166666666666,0.01294647099062561,2606.4761933803557
0.8370833333333333,0.8204166666666667,0.83,0.8445833333333334,0.8416666666666667,0.8445833333333334,0.8204166666666667,0.83475,0.00869466630884833,2594.15187125206
0.8220833333333334,0.8229166666666666,0.835,0.8141666666666667,0.8229166666666666,0.835,0.8141666666666667,0.8234166666666667,0.006663540933901244,2591.784676027298
0.8079166666666666,0.8191666666666667,0.8179166666666666,0.8141666666666667,0.8254166666666667,0.8254166666666667,0.8079166666666666,0.8169166666666665,0.005777110004145692,2593.5821110248567
0.80375,0.8233333333333334,0.80875,0.8158333333333333,0.8079166666666666,0.8233333333333334,0.80375,0.8119166666666666,0.006905110828622222,2592.5560829162596
0.850625,0.845625,0.8675,0.845,0.843125,0.8675,0.843125,0.850375,0.00891452466483774,2015.3530150890351
0.846875,0.840625,0.829375,0.858125,0.843125,0.858125,0.829375,0.843625,0.009307255234493165,1997.5007442474366
0.846875,0.82875,0.84,0.835625,0.835625,0.846875,0.82875,0.837375,0.005960809508783204,1996.7370808124542
0.83,0.8425,0.8175,0.83125,0.844375,0.844375,0.8175,0.8331250000000001,0.009714679613862725,1996.8072867393494
0.828125,0.830625,0.816875,0.82,0.8275,0.830625,0.816875,0.8246249999999999,0.0052529753473626655,1996.0846765041351
0.6714089372608744,0.6491031808181378,0.6304478283699647,0.6313227750945374,0.6445057228119215,0.6714089372608744,0.6304478283699647,0.6453576888710872,0.014917807101822302,15472.198655509948
0.6085725368502716,0.6358820550773185,0.6189669437768409,0.6097043156025631,0.6369502592663722,0.6369502592663722,0.6085725368502716,0.6220152221146733,0.012303662854850248,14812.706276273728
0.6082634730538922,0.605866731047803,0.6004264049237701,0.5915011914217633,0.5968170829975826,0.6082634730538922,0.5915011914217633,0.6005749766889623,0.0060595884049696085,14301.099523496629
0.5713414881944162,0.5633041055478161,0.5795841364885371,0.5774063783021607,0.5774952214742791,0.5795841364885371,0.5633041055478161,0.5738262660014418,0.005938375068244125,14028.828988647461
0.5453505613217539,0.5597088417897667,0.5583241455347299,0.5627002777184362,0.5493898522800257,0.5627002777184362,0.5453505613217539,0.5550947357289424,0.00658874739888603,13568.348583412171
0.7981666666666667,0.7946666666666666,0.7986666666666666,0.7915,0.7761666666666667,0.7986666666666666,0.7761666666666667,0.7918333333333333,0.008250925873971823,4988.279637098312
0.7835,0.7701666666666667,0.7705,0.7738333333333334,0.7841666666666667,0.7841666666666667,0.7701666666666667,0.7764333333333333,0.0061802552985742885,4995.08859000206
0.7716666666666666,0.7703333333333333,0.7588333333333334,0.7641666666666667,0.7796666666666666,0.7796666666666666,0.7588333333333334,0.7689333333333332,0.0070621054462060365,4996.79966378212
0.7458333333333333,0.7551666666666667,0.7578333333333334,0.7525,0.7538333333333334,0.7578333333333334,0.7458333333333333,0.7530333333333333,0.004008879034232777,4971.858238554001
0.7363333333333333,0.7503333333333333,0.7375,0.7483333333333333,0.7388333333333333,0.7503333333333333,0.7363333333333333,0.7422666666666667,0.005858137739740981,4953.00917596817
0.8146666666666667,0.805,0.83,0.81,0.8136666666666666,0.83,0.805,0.8146666666666667,0.008382521498133252,3218.4771871566772
0.7973333333333333,0.8256666666666667,0.8093333333333333,0.7983333333333333,0.8053333333333333,0.8256666666666667,0.7973333333333333,0.8071999999999999,0.010247167630347635,3212.163906764984
0.792,0.7936666666666666,0.8106666666666666,0.8123333333333334,0.8096666666666666,0.8123333333333334,0.792,0.8036666666666668,0.008901934870826925,3210.8696653842926
0.7983333333333333,0.7936666666666666,0.8,0.8013333333333333,0.797,0.8013333333333333,0.7936666666666666,0.7980666666666668,0.0026449112566503336,3212.3466761112213
0.784,0.797,0.7876666666666666,0.7873333333333333,0.779,0.797,0.779,0.7869999999999999,0.005891613625409523,3210.7482245922088
0.8265,0.832,0.82,0.8325,0.837,0.837,0.82,0.8295999999999999,0.005842944463196622,2541.572877025604
0.8265,0.8195,0.8245,0.8155,0.8205,0.8265,0.8155,0.8213000000000001,0.0038678159211627465,2530.4668338775637
0.807,0.8305,0.8155,0.827,0.8255,0.8305,0.807,0.8211,0.008633655077659733,2435.893845748901
0.8195,0.804,0.8045,0.816,0.8205,0.8205,0.804,0.8129,0.0072208032794142665,2427.9498874664305
0.7995,0.814,0.804,0.803,0.8145,0.8145,0.7995,0.807,0.006107372593840968,2430.5934348106384
